RuleID,Type,Antecedent,Antecedent_Name,Antecedent_Category,Consequent,Consequent_Name,Consequent_Category,Support,Confidence,Lift,Co_occurrence,Antecedent_Orders,Explanation
R0744,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture > Furnishings,0.0006,0.011,7.7458,3,272,Consumer customers in East (Bronze) favor 'Tensor Computer Mounted Lamp' (7.7x)
R0745,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies > Binders,0.0006,0.011,5.4221,3,272,"Consumer customers in East (Bronze) favor 'Angle-D Binders with Locking Rings, Labe' (5.4x)"
R0746,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:OFF-BI-10000848,Angle-D Ring Binders,Office Supplies > Binders,0.0006,0.011,9.0368,3,272,Consumer customers in East (Bronze) favor 'Angle-D Ring Binders' (9.0x)
R0747,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies > Binders,0.0006,0.011,4.1708,3,272,Consumer customers in East (Bronze) favor 'Avery Arch Ring Binders' (4.2x)
R0748,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:OFF-LA-10001317,Avery 520,Office Supplies > Labels,0.0006,0.011,10.8441,3,272,Consumer customers in East (Bronze) favor 'Avery 520' (10.8x)
R0749,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:OFF-LA-10003720,Avery 487,Office Supplies > Labels,0.0006,0.011,7.7458,3,272,Consumer customers in East (Bronze) favor 'Avery 487' (7.7x)
R0750,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies > Paper,0.0006,0.011,7.7458,3,272,"Consumer customers in East (Bronze) favor 'Southworth 100% Résumé Paper, 24lb.' (7.7x)"
R0751,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:OFF-ST-10004123,Safco Industrial Wire Shelving System,Office Supplies > Storage,0.0006,0.011,6.7776,3,272,Consumer customers in East (Bronze) favor 'Safco Industrial Wire Shelving System' (6.8x)
R0752,combo_product,Consumer+East+Bronze,"Consumer, East, Bronze",Customer,Product:TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology > Accessories,0.0006,0.011,6.7776,3,272,Consumer customers in East (Bronze) favor 'Belkin F8E887 USB Wired Ergonomic Keyboa' (6.8x)
R0753,combo_product,Consumer+East+Gold,"Consumer, East, Gold",Customer,Product:FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture > Bookcases,0.0008,0.0323,15.8581,4,124,Consumer customers in East (Gold) favor 'DMI Eclipse Executive Suite Bookcases' (15.9x)
R0754,combo_product,Consumer+East+Gold,"Consumer, East, Gold",Customer,Product:FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture > Chairs,0.0006,0.0242,7.929,3,124,"Consumer customers in East (Gold) favor 'Situations Contoured Folding Chairs, 4/S' (7.9x)"
R0755,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rou",Furniture > Chairs,0.0006,0.01,4.0967,3,300,Consumer customers in East (Silver) favor 'Hon Deluxe Fabric Upholstered Stacking C' (4.1x)
R0756,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture > Chairs,0.0006,0.01,7.0229,3,300,Consumer customers in East (Silver) favor 'Office Star - Ergonomically Designed Kne' (7.0x)
R0757,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Roun",Furniture > Furnishings,0.0006,0.01,4.0967,3,300,"Consumer customers in East (Silver) favor 'Howard Miller 13-3/4"" Diameter Brushed C' (4.1x)"
R0758,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall C",Furniture > Furnishings,0.0006,0.01,4.0967,3,300,"Consumer customers in East (Silver) favor 'Howard Miller 14-1/2"" Diameter Chrome Ro' (4.1x)"
R0759,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner fo,Office Supplies > Appliances,0.0006,0.01,7.0229,3,300,Consumer customers in East (Silver) favor 'Honeywell Enviracaire Portable HEPA Air ' (7.0x)
R0760,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:OFF-BI-10001634,Wilson Jones Active Use Binders,Office Supplies > Binders,0.0006,0.01,8.1933,3,300,Consumer customers in East (Silver) favor 'Wilson Jones Active Use Binders' (8.2x)
R0761,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:OFF-BI-10003669,3M Organizer Strips,Office Supplies > Binders,0.0006,0.01,7.0229,3,300,Consumer customers in East (Silver) favor '3M Organizer Strips' (7.0x)
R0762,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:OFF-PA-10002947,Xerox 1923,Office Supplies > Paper,0.0006,0.01,9.832,3,300,Consumer customers in East (Silver) favor 'Xerox 1923' (9.8x)
R0763,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies > Storage,0.0006,0.01,4.0967,3,300,Consumer customers in East (Silver) favor 'Fellowes Bankers Box Stor/Drawer Steel P' (4.1x)
R0764,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology > Accessories,0.0006,0.01,6.145,3,300,Consumer customers in East (Silver) favor 'Imation 8gb Micro Traveldrive Usb 2.0 Fl' (6.1x)
R0765,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Sc,Technology > Accessories,0.0006,0.01,3.2773,3,300,Consumer customers in East (Silver) favor 'Logitech 910-002974 M325 Wireless Mouse ' (3.3x)
R0766,combo_product,Consumer+East+Silver,"Consumer, East, Silver",Customer,Product:TEC-PH-10001336,Digium D40 VoIP phone,Technology > Phones,0.0006,0.01,5.4622,3,300,Consumer customers in East (Silver) favor 'Digium D40 VoIP phone' (5.5x)
R0767,combo_product,Consumer+South+Bronze,"Consumer, South, Bronze",Customer,Product:FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall ",Furniture > Furnishings,0.0006,0.0189,15.4591,3,159,"Consumer customers in South (Bronze) favor 'Executive Impressions 14"" Two-Color Nume' (15.5x)"
R0768,combo_product,Consumer+South+Bronze,"Consumer, South, Bronze",Customer,Product:FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture > Furnishings,0.0006,0.0189,5.7972,3,159,"Consumer customers in South (Bronze) favor 'Eldon Image Series Desk Accessories, Bur' (5.8x)"
R0769,combo_product,Consumer+South+Bronze,"Consumer, South, Bronze",Customer,Product:OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies > Art,0.0006,0.0189,23.1887,3,159,Consumer customers in South (Bronze) favor 'Pencil and Crayon Sharpener' (23.2x)
R0770,combo_product,Consumer+South+Silver,"Consumer, South, Silver",Customer,Product:FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Cloc",Furniture > Furnishings,0.0006,0.0146,14.3883,3,205,"Consumer customers in South (Silver) favor 'Howard Miller 13-1/2"" Diameter Rosebrook' (14.4x)"
R0771,combo_product,Consumer+South+Silver,"Consumer, South, Silver",Customer,Product:OFF-PA-10002319,Xerox 1944,Office Supplies > Paper,0.0006,0.0146,11.9902,3,205,Consumer customers in South (Silver) favor 'Xerox 1944' (12.0x)
R0772,combo_product,Consumer+South+Silver,"Consumer, South, Silver",Customer,Product:TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology > Accessories,0.0006,0.0146,10.2774,3,205,Consumer customers in South (Silver) favor 'Maxell LTO Ultrium - 800 GB' (10.3x)
R0773,combo_product,Consumer+West+Bronze,"Consumer, West, Bronze",Customer,Product:FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture > Furnishings,0.0006,0.0099,3.0421,3,303,"Consumer customers in West (Bronze) favor 'Eldon Image Series Desk Accessories, Bur' (3.0x)"
R0774,combo_product,Consumer+West+Bronze,"Consumer, West, Bronze",Customer,Product:OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies > Art,0.0006,0.0099,6.9533,3,303,Consumer customers in West (Bronze) favor 'SANFORD Major Accent Highlighters' (7.0x)
R0775,combo_product,Consumer+West+Bronze,"Consumer, West, Bronze",Customer,Product:OFF-PA-10002005,Xerox 225,Office Supplies > Paper,0.0006,0.0099,5.4081,3,303,Consumer customers in West (Bronze) favor 'Xerox 225' (5.4x)
R0776,combo_product,Consumer+West+Bronze,"Consumer, West, Bronze",Customer,Product:TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology > Accessories,0.0006,0.0099,2.7041,3,303,Consumer customers in West (Bronze) favor 'Logitech P710e Mobile Speakerphone' (2.7x)
R0777,combo_product,Consumer+West+Gold,"Consumer, West, Gold",Customer,Product:OFF-PA-10001736,Xerox 1880,Office Supplies > Paper,0.0006,0.0182,17.8764,3,165,Consumer customers in West (Gold) favor 'Xerox 1880' (17.9x)
R0778,combo_product,Consumer+West+Gold,"Consumer, West, Gold",Customer,Product:OFF-PA-10003172,Xerox 1996,Office Supplies > Paper,0.0006,0.0182,11.1727,3,165,Consumer customers in West (Gold) favor 'Xerox 1996' (11.2x)
R0779,combo_product,Consumer+West+Gold,"Consumer, West, Gold",Customer,Product:OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies > Storage,0.0008,0.0242,11.9176,4,165,"Consumer customers in West (Gold) favor 'Belkin 19"" Vented Equipment Shelf, Black' (11.9x)"
R0780,combo_product,Consumer+West+Gold,"Consumer, West, Gold",Customer,Product:TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology > Accessories,0.0006,0.0182,9.9313,3,165,Consumer customers in West (Gold) favor 'Plantronics Audio 478 Stereo USB Headset' (9.9x)
R0781,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture > Bookcases,0.0008,0.0117,5.7329,4,343,Consumer customers in West (Silver) favor 'DMI Eclipse Executive Suite Bookcases' (5.7x)
R0782,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:FUR-CH-10000988,Hon Olson Stacker Stools,Furniture > Chairs,0.0006,0.0087,4.2997,3,343,Consumer customers in West (Silver) favor 'Hon Olson Stacker Stools' (4.3x)
R0783,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:FUR-CH-10002961,"Leather Task Chair, Black",Furniture > Chairs,0.0006,0.0087,8.5994,3,343,"Consumer customers in West (Silver) favor 'Leather Task Chair, Black' (8.6x)"
R0784,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:FUR-CH-10003833,Novimex Fabric Task Chair,Furniture > Chairs,0.0006,0.0087,5.3746,3,343,Consumer customers in West (Silver) favor 'Novimex Fabric Task Chair' (5.4x)
R0785,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture > Chairs,0.0006,0.0087,3.3075,3,343,Consumer customers in West (Silver) favor 'SAFCO Arco Folding Chair' (3.3x)
R0786,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Roun",Furniture > Furnishings,0.0006,0.0087,3.5831,3,343,"Consumer customers in West (Silver) favor 'Howard Miller 13-3/4"" Diameter Brushed C' (3.6x)"
R0787,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Ta,Furniture > Tables,0.0006,0.0087,10.7493,3,343,Consumer customers in West (Silver) favor 'Bretford “Just In Time” Height-Adjustabl' (10.7x)
R0788,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies > Binders,0.0006,0.0087,6.1424,3,343,Consumer customers in West (Silver) favor 'Wilson Jones Custom Binder Spines & Labe' (6.1x)
R0789,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:OFF-FA-10001561,Stockwell Push Pins,Office Supplies > Fasteners,0.0006,0.0087,5.3746,3,343,Consumer customers in West (Silver) favor 'Stockwell Push Pins' (5.4x)
R0790,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:OFF-PA-10000019,Xerox 1931,Office Supplies > Paper,0.0008,0.0117,7.1662,4,343,Consumer customers in West (Silver) favor 'Xerox 1931' (7.2x)
R0791,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Shee",Office Supplies > Paper,0.0006,0.0087,3.5831,3,343,"Consumer customers in West (Silver) favor 'White Dual Perf Computer Printout Paper,' (3.6x)"
R0792,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies > Storage,0.0006,0.0087,4.2997,3,343,Consumer customers in West (Silver) favor 'Standard Rollaway File with Lock' (4.3x)
R0793,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies > Storage,0.0006,0.0087,5.3746,3,343,Consumer customers in West (Silver) favor 'Rogers Deluxe File Chest' (5.4x)
R0794,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies > Storage,0.0006,0.0087,5.3746,3,343,Consumer customers in West (Silver) favor 'Eldon Shelf Savers Cubes and Bins' (5.4x)
R0795,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies > Storage,0.0006,0.0087,4.2997,3,343,Consumer customers in West (Silver) favor 'SAFCO Boltless Steel Shelving' (4.3x)
R0796,combo_product,Consumer+West+Silver,"Consumer, West, Silver",Customer,Product:TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology > Accessories,0.0008,0.0117,11.4659,4,343,Consumer customers in West (Silver) favor 'Logitech K350 2.4Ghz Wireless Keyboard' (11.5x)
R0797,combo_product,Corporate+Central+Silver,"Corporate, Central, Silver",Customer,Product:OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic",Office Supplies > Binders,0.0006,0.0167,6.8278,3,180,"Corporate customers in Central (Silver) favor 'GBC Standard Recycled Report Covers, Cle' (6.8x)"
R0798,combo_product,Corporate+East+Bronze,"Corporate, East, Bronze",Customer,Product:FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry",Furniture > Bookcases,0.0006,0.0221,12.049,3,136,"Corporate customers in East (Bronze) favor 'Bush Westfield Collection Bookcases, Med' (12.0x)"
R0799,combo_product,Corporate+East+Bronze,"Corporate, East, Bronze",Customer,Product:OFF-EN-10004386,Recycled Interoffice Envelopes with String and But,Office Supplies > Envelopes,0.0006,0.0221,27.1103,3,136,Corporate customers in East (Bronze) favor 'Recycled Interoffice Envelopes with Stri' (27.1x)
R0800,combo_product,Corporate+South+Bronze,"Corporate, South, Bronze",Customer,Product:OFF-PA-10001937,Xerox 21,Office Supplies > Paper,0.0006,0.0395,27.7218,3,76,Corporate customers in South (Bronze) favor 'Xerox 21' (27.7x)
R0801,combo_product,Corporate+West+Bronze,"Corporate, West, Bronze",Customer,Product:OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies > Appliances,0.0006,0.0213,17.4326,3,141,Corporate customers in West (Bronze) favor 'Fellowes Mighty 8 Compact Surge Protecto' (17.4x)
R0802,combo_product,Corporate+West+Silver,"Corporate, West, Silver",Customer,Product:FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table",Furniture > Tables,0.0006,0.012,6.581,3,249,"Corporate customers in West (Silver) favor 'Lesro Sheffield Collection Coffee Table,' (6.6x)"
R0803,combo_product,Corporate+West+Silver,"Corporate, West, Silver",Customer,Product:OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies > Binders,0.0006,0.012,5.9229,3,249,"Corporate customers in West (Silver) favor 'Cardinal Slant-D Ring Binder, Heavy Gaug' (5.9x)"
R0804,combo_product,Corporate+West+Silver,"Corporate, West, Silver",Customer,Product:TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flas,Technology > Accessories,0.0006,0.012,9.8715,3,249,Corporate customers in West (Silver) favor 'Imation Secure Drive + Hardware Encrypte' (9.9x)
R0805,combo_product,Corporate+West+Silver,"Corporate, West, Silver",Customer,Product:TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology > Accessories,0.0006,0.012,3.2905,3,249,Corporate customers in West (Silver) favor 'Logitech P710e Mobile Speakerphone' (3.3x)
R0806,combo_product,Corporate+West+Silver,"Corporate, West, Silver",Customer,Product:TEC-PH-10002726,netTALK DUO VoIP Telephone Service,Technology > Phones,0.0006,0.012,8.4613,3,249,Corporate customers in West (Silver) favor 'netTALK DUO VoIP Telephone Service' (8.5x)
R0807,combo_product,Home Office+Central+Silver,"Home Office, Central, Silver",Customer,Product:FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture > Chairs,0.0006,0.0294,20.6555,3,102,"Home Office customers in Central (Silver) favor 'Global Stack Chair without Arms, Black' (20.7x)"
R0808,combo_product,Home Office+South+Gold,"Home Office, South, Gold",Customer,Product:OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies > Binders,0.0006,0.0857,32.4132,3,35,Home Office customers in South (Gold) favor 'Ibico Plastic Spiral Binding Combs' (32.4x)
R0809,combo_product,Home Office+West+Bronze,"Home Office, West, Bronze",Customer,Product:FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Al",Furniture > Bookcases,0.0006,0.025,17.5571,3,120,Home Office customers in West (Bronze) favor 'Bush Heritage Pine Collection 5-Shelf Bo' (17.6x)
